data,setmana_epidemiologica,any,nom_regio,grup_edat,casos_escarlatina,tasa_casos
23/01/2025,4,2025,Penedès,10 a 14,1,0.0022471910112359553
23/01/2025,4,2025,Penedès,3 i 4,1,0.008620689655172414
23/02/2016,8,2016,Barcelona Ciutat,1 i 2,3,0.005535055350553505
23/02/2016,8,2016,Barcelona Ciutat,3 i 4,6,0.004819277108433735
23/02/2016,8,2016,Barcelona Ciutat,5 a 9,6,0.001722158438576349
23/02/2016,8,2016,Barcelona Metropolitana Nord,1 i 2,2,0.004640371229698376
23/02/2016,8,2016,Barcelona Metropolitana Nord,10 a 14,1,0.003246753246753247
23/02/2016,8,2016,Barcelona Metropolitana Nord,3 i 4,8,0.0032193158953722333
23/02/2016,8,2016,Barcelona Metropolitana Nord,5 a 9,6,0.0011841326228537595
23/02/2016,8,2016,Barcelona Metropolitana Sud,1 i 2,4,0.004993757802746567
23/02/2016,8,2016,Barcelona Metropolitana Sud,10 a 14,1,0.001692047377326565
23/02/2016,8,2016,Barcelona Metropolitana Sud,3 i 4,5,0.0053533190578158455
23/02/2016,8,2016,Barcelona Metropolitana Sud,5 a 9,9,0.0012921751615218953
23/02/2016,8,2016,Camp de Tarragona,1 i 2,1,0.006944444444444444
23/02/2016,8,2016,Camp de Tarragona,15 a 19,1,0.001968503937007874
23/02/2016,8,2016,Camp de Tarragona,3 i 4,1,0.005235602094240838
23/02/2016,8,2016,Camp de Tarragona,5 a 9,4,0.0011922503725782414
23/02/2016,8,2016,Catalunya Central,5 a 9,1,0.0015600624024961
23/02/2016,8,2016,Girona,3 i 4,2,0.003048780487804878
23/02/2016,8,2016,Girona,5 a 9,2,0.0014925373134328358
23/02/2016,8,2016,Lleida,3 i 4,1,0.011363636363636364
23/02/2016,8,2016,Lleida,5 a 9,1,0.006802721088435374
23/02/2016,8,2016,Penedès,3 i 4,2,0.004246284501061571
23/02/2016,8,2016,Penedès,5 a 9,3,0.0014492753623188406
23/02/2017,8,2017,Barcelona Ciutat,1 i 2,3,0.004672897196261682
23/02/2017,8,2017,Barcelona Ciutat,3 i 4,3,0.005244755244755245
23/02/2017,8,2017,Barcelona Ciutat,5 a 9,2,0.0022371364653243847
23/02/2017,8,2017,Barcelona Metropolitana Nord,3 i 4,5,0.0055617352614015575
23/02/2017,8,2017,Barcelona Metropolitana Nord,5 a 9,4,0.0014614541468761417
23/02/2017,8,2017,Barcelona Metropolitana Sud,0,1,0.011363636363636364
23/02/2017,8,2017,Barcelona Metropolitana Sud,1 i 2,2,0.0034129692832764505
23/02/2017,8,2017,Barcelona Metropolitana Sud,3 i 4,2,0.004705882352941176
23/02/2017,8,2017,Camp de Tarragona,1 i 2,1,0.006329113924050633
23/02/2017,8,2017,Camp de Tarragona,5 a 9,1,0.002785515320334262
23/02/2017,8,2017,Girona,1 i 2,1,0.002717391304347826
23/02/2017,8,2017,Girona,3 i 4,1,0.011764705882352941
23/02/2017,8,2017,Lleida,3 i 4,1,0.006329113924050633
23/02/2017,8,2017,Lleida,5 a 9,1,0.0011467889908256881
23/02/2017,8,2017,Penedès,0,1,0.009708737864077669
23/02/2017,8,2017,Penedès,3 i 4,3,0.003870967741935484
23/02/2018,8,2018,Barcelona Ciutat,1 i 2,2,0.007067137809187279
23/02/2018,8,2018,Barcelona Ciutat,3 i 4,2,0.007782101167315175
23/02/2018,8,2018,Barcelona Ciutat,5 a 9,2,0.002617801047120419
23/02/2018,8,2018,Barcelona Metropolitana Nord,1 i 2,1,0.004694835680751174
23/02/2018,8,2018,Barcelona Metropolitana Nord,10 a 14,1,0.0017391304347826088
23/02/2018,8,2018,Barcelona Metropolitana Nord,3 i 4,4,0.0035746201966041107
23/02/2018,8,2018,Barcelona Metropolitana Nord,5 a 9,7,0.0016339869281045752
23/02/2018,8,2018,Barcelona Metropolitana Sud,1 i 2,1,0.003703703703703704
23/02/2018,8,2018,Barcelona Metropolitana Sud,3 i 4,1,0.004651162790697674
23/02/2018,8,2018,Barcelona Metropolitana Sud,5 a 9,1,0.003663003663003663
23/02/2018,8,2018,Camp de Tarragona,3 i 4,1,0.004166666666666667
23/02/2018,8,2018,Catalunya Central,3 i 4,1,0.009259259259259259
23/02/2018,8,2018,Girona,1 i 2,1,0.0056179775280898875
23/02/2018,8,2018,Girona,3 i 4,2,0.004140786749482402
23/02/2018,8,2018,Lleida,1 i 2,3,0.005905511811023622
23/02/2018,8,2018,Lleida,3 i 4,1,0.006289308176100629
23/02/2018,8,2018,Lleida,5 a 9,1,0.0009082652134423251
23/02/2018,8,2018,Penedès,3 i 4,1,0.004132231404958678
23/02/2018,8,2018,Penedès,5 a 9,1,0.0017006802721088435
23/02/2018,8,2018,Terres de l'Ebre,1 i 2,1,0.008403361344537815
23/02/2018,8,2018,Terres de l'Ebre,3 i 4,1,0.008547008547008548
23/02/2019,8,2019,Barcelona Ciutat,5 a 9,1,0.002044989775051125
23/02/2019,8,2019,Barcelona Metropolitana Nord,1 i 2,2,0.004024144869215292
23/02/2019,8,2019,Barcelona Metropolitana Nord,3 i 4,1,0.004807692307692308
23/02/2019,8,2019,Barcelona Metropolitana Nord,5 a 9,2,0.001899335232668566
23/02/2019,8,2019,Barcelona Metropolitana Sud,3 i 4,2,0.0045871559633027525
23/02/2019,8,2019,Girona,3 i 4,2,0.004796163069544364
23/02/2019,8,2019,Girona,5 a 9,1,0.000992063492063492
23/02/2020,8,2020,Barcelona Metropolitana Nord,3 i 4,1,0.002932551319648094
23/02/2020,8,2020,Barcelona Metropolitana Sud,3 i 4,1,0.0025974025974025974
23/02/2020,8,2020,Camp de Tarragona,10 a 14,1,0.0014104372355430183
23/02/2020,8,2020,Camp de Tarragona,3 i 4,1,0.0024449877750611247
23/02/2020,8,2020,Camp de Tarragona,5 a 9,1,0.0009082652134423251
23/02/2020,8,2020,Lleida,3 i 4,1,0.0056179775280898875
23/02/2021,8,2021,Barcelona Ciutat,1 i 2,1,0.006172839506172839
23/02/2021,8,2021,Barcelona Ciutat,3 i 4,1,0.0036496350364963502
23/02/2021,8,2021,Barcelona Metropolitana Sud,3 i 4,2,0.005263157894736842
23/02/2021,8,2021,Penedès,1 i 2,1,0.006060606060606061
23/02/2021,8,2021,Penedès,3 i 4,1,0.004132231404958678
23/02/2022,8,2022,Barcelona Ciutat,10 a 14,1,0.0017574692442882249
23/02/2022,8,2022,Barcelona Metropolitana Sud,3 i 4,1,0.004405286343612335
23/02/2022,8,2022,Camp de Tarragona,3 i 4,2,0.004878048780487805
23/02/2022,8,2022,Catalunya Central,5 a 9,1,0.002070393374741201
23/02/2022,8,2022,Penedès,3 i 4,1,0.0056179775280898875
23/02/2023,8,2023,Alt Pirineu i Aran,3 i 4,1,0.013888888888888888
23/02/2023,8,2023,Barcelona Ciutat,1 i 2,1,0.005681818181818182
23/02/2023,8,2023,Barcelona Ciutat,15 a 19,1,0.001579778830963665
23/02/2023,8,2023,Barcelona Ciutat,3 i 4,6,0.006514657980456026
23/02/2023,8,2023,Barcelona Ciutat,5 a 9,9,0.002259036144578313
23/02/2023,8,2023,Barcelona Metropolitana Nord,1 i 2,4,0.005012531328320802
23/02/2023,8,2023,Barcelona Metropolitana Nord,10 a 14,3,0.0011811023622047244
23/02/2023,8,2023,Barcelona Metropolitana Nord,3 i 4,2,0.004914004914004914
23/02/2023,8,2023,Barcelona Metropolitana Nord,5 a 9,4,0.0018323408153916628
23/02/2023,8,2023,Barcelona Metropolitana Sud,1 i 2,1,0.012195121951219513
23/02/2023,8,2023,Barcelona Metropolitana Sud,10 a 14,1,0.0014492753623188406
23/02/2023,8,2023,Barcelona Metropolitana Sud,3 i 4,2,0.004219409282700422
23/02/2023,8,2023,Barcelona Metropolitana Sud,5 a 9,4,0.0013759889920880633
23/02/2023,8,2023,Barcelona Metropolitana Sud,55 a 59,1,0.002320185614849188
23/02/2023,8,2023,Camp de Tarragona,1 i 2,1,0.00909090909090909
23/02/2023,8,2023,Camp de Tarragona,3 i 4,1,0.008403361344537815
23/02/2023,8,2023,Camp de Tarragona,5 a 9,1,0.001597444089456869
23/02/2023,8,2023,Catalunya Central,1 i 2,1,0.005494505494505495
23/02/2023,8,2023,Catalunya Central,3 i 4,2,0.006472491909385114
23/02/2023,8,2023,Catalunya Central,5 a 9,1,0.002079002079002079
23/02/2023,8,2023,Girona,0,1,0.006329113924050633
23/02/2023,8,2023,Girona,3 i 4,1,0.005319148936170213
23/02/2023,8,2023,Girona,5 a 9,1,0.0010256410256410256
23/02/2023,8,2023,Lleida,1 i 2,1,0.0051813471502590676
23/02/2023,8,2023,Lleida,5 a 9,1,0.0016835016835016834
23/02/2023,8,2023,Penedès,0,1,0.01282051282051282
23/02/2023,8,2023,Penedès,20 a 24,1,0.0033003300330033004
23/02/2023,8,2023,Penedès,3 i 4,1,0.008695652173913044
23/02/2023,8,2023,Penedès,5 a 9,1,0.002028397565922921
23/02/2023,8,2023,Penedès,60 a 64,1,0.0018214936247723133
23/02/2023,8,2023,Terres de l'Ebre,1 i 2,1,0.013333333333333334
23/02/2024,8,2024,Barcelona Ciutat,1 i 2,1,0.00510204081632653
23/02/2024,8,2024,Barcelona Ciutat,10 a 14,1,0.0011560693641618498
23/02/2024,8,2024,Barcelona Ciutat,3 i 4,4,0.004434589800443459
23/02/2024,8,2024,Barcelona Ciutat,5 a 9,2,0.0019940179461615153
23/02/2024,8,2024,Barcelona Metropolitana Nord,1 i 2,6,0.007662835249042145
23/02/2024,8,2024,Barcelona Metropolitana Nord,3 i 4,7,0.005319148936170213
23/02/2024,8,2024,Barcelona Metropolitana Nord,5 a 9,6,0.0015286624203821656
23/02/2024,8,2024,Barcelona Metropolitana Sud,1 i 2,1,0.005434782608695652
23/02/2024,8,2024,Barcelona Metropolitana Sud,10 a 14,1,0.0018867924528301887
23/02/2024,8,2024,Barcelona Metropolitana Sud,3 i 4,5,0.0041356492969396195
23/02/2024,8,2024,Barcelona Metropolitana Sud,5 a 9,6,0.001352265043948614
23/02/2024,8,2024,Camp de Tarragona,10 a 14,1,0.002398081534772182
23/02/2024,8,2024,Camp de Tarragona,3 i 4,2,0.007326007326007326
23/02/2024,8,2024,Camp de Tarragona,5 a 9,6,0.002254791431792559
23/02/2024,8,2024,Catalunya Central,1 i 2,3,0.01079136690647482
23/02/2024,8,2024,Catalunya Central,3 i 4,2,0.008658008658008658
23/02/2024,8,2024,Catalunya Central,5 a 9,3,0.002259036144578313
23/02/2024,8,2024,Girona,3 i 4,2,0.0036968576709796672
23/02/2024,8,2024,Girona,5 a 9,4,0.0009972575417601596
23/02/2024,8,2024,Lleida,3 i 4,1,0.00684931506849315
23/02/2024,8,2024,Lleida,5 a 9,1,0.002012072434607646
23/02/2024,8,2024,Penedès,3 i 4,4,0.004464285714285714
23/02/2024,8,2024,Penedès,5 a 9,2,0.001990049751243781
23/02/2024,8,2024,Terres de l'Ebre,5 a 9,1,0.001594896331738437
23/02/2025,8,2025,Barcelona Metropolitana Nord,5 a 9,2,0.002107481559536354
23/02/2025,8,2025,Barcelona Metropolitana Sud,1 i 2,2,0.004796163069544364
23/02/2025,8,2025,Barcelona Metropolitana Sud,3 i 4,1,0.004807692307692308
23/02/2025,8,2025,Camp de Tarragona,1 i 2,1,0.0056179775280898875
23/02/2025,8,2025,Girona,3 i 4,1,0.006289308176100629
23/02/2025,8,2025,Girona,5 a 9,2,0.0011813349084465446
23/02/2025,8,2025,Penedès,5 a 9,1,0.001976284584980237
23/03/2016,12,2016,Alt Pirineu i Aran,1 i 2,1,0.021739130434782608
23/03/2016,12,2016,Barcelona Ciutat,1 i 2,2,0.005194805194805195
23/03/2016,12,2016,Barcelona Ciutat,3 i 4,3,0.00510204081632653
23/03/2016,12,2016,Barcelona Ciutat,5 a 9,2,0.001589825119236884
23/03/2016,12,2016,Barcelona Metropolitana Nord,10 a 14,1,0.0019011406844106464
23/03/2016,12,2016,Barcelona Metropolitana Nord,3 i 4,3,0.003386004514672686
23/03/2016,12,2016,Barcelona Metropolitana Nord,5 a 9,1,0.0008764241893076249
23/03/2016,12,2016,Barcelona Metropolitana Sud,1 i 2,1,0.003424657534246575
23/03/2016,12,2016,Barcelona Metropolitana Sud,10 a 14,1,0.0019083969465648854
23/03/2016,12,2016,Barcelona Metropolitana Sud,3 i 4,2,0.0032679738562091504
23/03/2016,12,2016,Barcelona Metropolitana Sud,5 a 9,2,0.0022988505747126436
23/03/2016,12,2016,Camp de Tarragona,3 i 4,5,0.00628140703517588
23/03/2016,12,2016,Girona,10 a 14,1,0.001098901098901099
23/03/2016,12,2016,Girona,3 i 4,1,0.002583979328165375
23/03/2016,12,2016,Lleida,1 i 2,1,0.00641025641025641
23/03/2016,12,2016,Lleida,5 a 9,1,0.003861003861003861
23/03/2016,12,2016,Penedès,1 i 2,2,0.004073319755600814
23/03/2016,12,2016,Penedès,3 i 4,1,0.0031746031746031746
23/03/2016,12,2016,Penedès,5 a 9,1,0.0013774104683195593
23/03/2016,12,2016,Terres de l'Ebre,5 a 9,1,0.0011574074074074073
23/03/2017,12,2017,Barcelona Ciutat,1 i 2,4,0.005326231691078562
23/03/2017,12,2017,Barcelona Ciutat,3 i 4,3,0.004580152671755725
23/03/2017,12,2017,Barcelona Ciutat,35 a 39,1,0.0008833922261484099
23/03/2017,12,2017,Barcelona Metropolitana Nord,1 i 2,5,0.004088307440719542
23/03/2017,12,2017,Barcelona Metropolitana Nord,3 i 4,5,0.003787878787878788
23/03/2017,12,2017,Barcelona Metropolitana Nord,5 a 9,3,0.0009855453350854138
23/03/2017,12,2017,Barcelona Metropolitana Sud,1 i 2,1,0.005291005291005291
23/03/2017,12,2017,Barcelona Metropolitana Sud,3 i 4,5,0.0033783783783783786
23/03/2017,12,2017,Barcelona Metropolitana Sud,5 a 9,1,0.001336898395721925
23/03/2017,12,2017,Camp de Tarragona,3 i 4,1,0.01639344262295082
23/03/2017,12,2017,Camp de Tarragona,5 a 9,1,0.0020161290322580645
23/03/2017,12,2017,Catalunya Central,5 a 9,3,0.00331858407079646
23/03/2017,12,2017,Girona,3 i 4,3,0.004754358161648178
23/03/2017,12,2017,Girona,5 a 9,1,0.0018115942028985507
23/03/2017,12,2017,Penedès,3 i 4,2,0.0037735849056603774
23/03/2017,12,2017,Terres de l'Ebre,3 i 4,1,0.005050505050505051
23/03/2018,12,2018,Barcelona Ciutat,1 i 2,2,0.005305039787798408
23/03/2018,12,2018,Barcelona Ciutat,3 i 4,3,0.0037688442211055275
23/03/2018,12,2018,Barcelona Ciutat,5 a 9,3,0.0021231422505307855
23/03/2018,12,2018,Barcelona Metropolitana Nord,1 i 2,3,0.004261363636363636
23/03/2018,12,2018,Barcelona Metropolitana Nord,3 i 4,6,0.005802707930367505
23/03/2018,12,2018,Barcelona Metropolitana Nord,40 a 44,1,0.0006839945280437756
23/03/2018,12,2018,Barcelona Metropolitana Nord,5 a 9,4,0.0012991230919129587
23/03/2018,12,2018,Barcelona Metropolitana Sud,1 i 2,1,0.005555555555555556
23/03/2018,12,2018,Barcelona Metropolitana Sud,3 i 4,3,0.0044444444444444444
23/03/2018,12,2018,Barcelona Metropolitana Sud,30 a 34,1,0.001282051282051282
23/03/2018,12,2018,Barcelona Metropolitana Sud,5 a 9,4,0.002331002331002331
23/03/2018,12,2018,Camp de Tarragona,3 i 4,2,0.011834319526627219
23/03/2018,12,2018,Catalunya Central,3 i 4,3,0.005154639175257732
23/03/2018,12,2018,Catalunya Central,5 a 9,1,0.0019011406844106464
23/03/2018,12,2018,Girona,1 i 2,1,0.005714285714285714
23/03/2018,12,2018,Penedès,3 i 4,3,0.003355704697986577
23/03/2018,12,2018,Penedès,5 a 9,3,0.001609442060085837
23/03/2018,12,2018,Terres de l'Ebre,25 a 29,1,0.0058823529411764705
23/03/2019,12,2019,Alt Pirineu i Aran,3 i 4,1,0.019230769230769232
23/03/2019,12,2019,Barcelona Metropolitana Nord,3 i 4,1,0.005747126436781609
23/03/2019,12,2019,Barcelona Metropolitana Sud,1 i 2,1,0.0033333333333333335
23/03/2019,12,2019,Barcelona Metropolitana Sud,3 i 4,2,0.003401360544217687
23/03/2019,12,2019,Barcelona Metropolitana Sud,5 a 9,1,0.00390625
23/03/2019,12,2019,Catalunya Central,5 a 9,1,0.0014265335235378032
23/03/2019,12,2019,Girona,3 i 4,1,0.0029498525073746312
23/03/2019,12,2019,Lleida,1 i 2,1,0.011235955056179775
23/03/2019,12,2019,Penedès,3 i 4,1,0.005050505050505051
23/03/2020,13,2020,Barcelona Ciutat,5 a 9,1,0.001176470588235294
23/03/2020,13,2020,Barcelona Metropolitana Nord,1 i 2,1,0.00303951367781155
23/03/2020,13,2020,Lleida,10 a 14,1,0.001968503937007874
23/03/2021,12,2021,Barcelona Ciutat,5 a 9,1,0.0023094688221709007
23/03/2021,12,2021,Barcelona Metropolitana Nord,3 i 4,1,0.003003003003003003
23/03/2021,12,2021,Barcelona Metropolitana Sud,3 i 4,1,0.005714285714285714
23/03/2021,12,2021,Girona,5 a 9,1,0.0009746588693957114
23/03/2021,12,2021,Terres de l'Ebre,1 i 2,1,0.008333333333333333
23/03/2022,12,2022,Barcelona Ciutat,5 a 9,1,0.0017921146953405018
23/03/2022,12,2022,Barcelona Metropolitana Sud,1 i 2,1,0.0064516129032258064
23/03/2022,12,2022,Catalunya Central,1 i 2,1,0.00625
23/03/2022,12,2022,Catalunya Central,3 i 4,1,0.011363636363636364
23/03/2022,12,2022,Girona,1 i 2,1,0.00392156862745098
23/03/2022,12,2022,Girona,3 i 4,1,0.0019011406844106464
23/03/2023,12,2023,Alt Pirineu i Aran,3 i 4,1,0.006756756756756757
23/03/2023,12,2023,Alt Pirineu i Aran,5 a 9,1,0.0045045045045045045
23/03/2023,12,2023,Barcelona Ciutat,1 i 2,2,0.0106951871657754
23/03/2023,12,2023,Barcelona Ciutat,3 i 4,5,0.0056433408577878106
23/03/2023,12,2023,Barcelona Ciutat,5 a 9,5,0.0022114108801415304
23/03/2023,12,2023,Barcelona Metropolitana Nord,1 i 2,1,0.006622516556291391
23/03/2023,12,2023,Barcelona Metropolitana Nord,3 i 4,7,0.004851004851004851
23/03/2023,12,2023,Barcelona Metropolitana Nord,40 a 44,1,0.0012836970474967907
23/03/2023,12,2023,Barcelona Metropolitana Nord,5 a 9,6,0.0012687671812222456
23/03/2023,12,2023,Barcelona Metropolitana Nord,65 a 69,1,0.0016722408026755853
23/03/2023,12,2023,Barcelona Metropolitana Sud,1 i 2,1,0.008547008547008548
23/03/2023,12,2023,Barcelona Metropolitana Sud,10 a 14,1,0.0010649627263045794
23/03/2023,12,2023,Barcelona Metropolitana Sud,15 a 19,1,0.0017889087656529517
23/03/2023,12,2023,Barcelona Metropolitana Sud,3 i 4,7,0.004817618719889883
23/03/2023,12,2023,Barcelona Metropolitana Sud,40 a 44,1,0.0011547344110854503
23/03/2023,12,2023,Camp de Tarragona,5 a 9,1,0.0013831258644536654
23/03/2023,12,2023,Catalunya Central,3 i 4,2,0.0072992700729927005
23/03/2023,12,2023,Catalunya Central,40 a 44,1,0.001142857142857143
23/03/2023,12,2023,Catalunya Central,5 a 9,2,0.003436426116838488
23/03/2023,12,2023,Girona,1 i 2,2,0.00423728813559322
23/03/2023,12,2023,Girona,10 a 14,1,0.0011961722488038277
23/03/2023,12,2023,Girona,3 i 4,4,0.004464285714285714
23/03/2023,12,2023,Girona,5 a 9,4,0.0016806722689075631
23/03/2023,12,2023,Lleida,1 i 2,2,0.005681818181818182
23/03/2023,12,2023,Lleida,3 i 4,1,0.0037174721189591076
23/03/2023,12,2023,Lleida,5 a 9,1,0.006369426751592357
23/03/2023,12,2023,Penedès,1 i 2,1,0.004524886877828055
23/03/2023,12,2023,Penedès,3 i 4,2,0.004694835680751174
23/03/2023,12,2023,Penedès,5 a 9,3,0.0022091310751104565
23/03/2024,12,2024,Barcelona Ciutat,1 i 2,1,0.009259259259259259
23/03/2024,12,2024,Barcelona Ciutat,10 a 14,1,0.0024813895781637717
23/03/2024,12,2024,Barcelona Ciutat,3 i 4,1,0.005917159763313609
23/03/2024,12,2024,Barcelona Ciutat,40 a 44,1,0.0013966480446927375
23/03/2024,12,2024,Barcelona Ciutat,5 a 9,1,0.0024691358024691358
23/03/2024,12,2024,Barcelona Metropolitana Nord,1 i 2,2,0.0035211267605633804
23/03/2024,12,2024,Barcelona Metropolitana Nord,3 i 4,2,0.004424778761061947
23/03/2024,12,2024,Barcelona Metropolitana Nord,45 a 49,1,0.001221001221001221
23/03/2024,12,2024,Barcelona Metropolitana Nord,5 a 9,2,0.0016286644951140066
23/03/2024,12,2024,Barcelona Metropolitana Sud,1 i 2,2,0.005698005698005698
23/03/2024,12,2024,Barcelona Metropolitana Sud,3 i 4,3,0.0040650406504065045
23/03/2024,12,2024,Barcelona Metropolitana Sud,5 a 9,3,0.001768867924528302
23/03/2024,12,2024,Camp de Tarragona,10 a 14,1,0.001282051282051282
23/03/2024,12,2024,Catalunya Central,1 i 2,1,0.007751937984496124
23/03/2024,12,2024,Catalunya Central,3 i 4,1,0.006993006993006993
23/03/2024,12,2024,Girona,10 a 14,1,0.0011627906976744186
23/03/2024,12,2024,Lleida,5 a 9,1,0.001445086705202312
23/03/2024,12,2024,Terres de l'Ebre,3 i 4,1,0.01
23/03/2025,12,2025,Barcelona Ciutat,3 i 4,2,0.005263157894736842
23/03/2025,12,2025,Barcelona Ciutat,30 a 34,1,0.0015267175572519084
23/03/2025,12,2025,Barcelona Ciutat,5 a 9,1,0.0024752475247524753
23/03/2025,12,2025,Barcelona Metropolitana Nord,3 i 4,1,0.009174311926605505
23/03/2025,12,2025,Barcelona Metropolitana Sud,3 i 4,1,0.0045871559633027525
23/03/2025,12,2025,Catalunya Central,3 i 4,1,0.012987012987012988
23/03/2025,12,2025,Terres de l'Ebre,3 i 4,1,0.004651162790697674
23/04/2016,16,2016,Barcelona Metropolitana Nord,1 i 2,1,0.004405286343612335
23/04/2016,16,2016,Barcelona Metropolitana Nord,3 i 4,3,0.0033821871476888386
23/04/2016,16,2016,Barcelona Metropolitana Nord,5 a 9,1,0.0009293680297397769
23/04/2016,16,2016,Camp de Tarragona,1 i 2,1,0.00425531914893617
23/04/2016,16,2016,Camp de Tarragona,5 a 9,1,0.001388888888888889
23/04/2016,16,2016,Girona,1 i 2,1,0.003355704697986577
23/04/2016,16,2016,Girona,3 i 4,1,0.0035842293906810036
23/04/2016,16,2016,Lleida,1 i 2,2,0.013888888888888888
23/04/2016,16,2016,Lleida,3 i 4,1,0.003745318352059925
23/04/2016,16,2016,Lleida,5 a 9,1,0.002932551319648094
23/04/2016,16,2016,Penedès,3 i 4,1,0.004405286343612335
23/04/2017,16,2017,Barcelona Ciutat,1 i 2,1,0.004405286343612335
23/04/2017,16,2017,Barcelona Metropolitana Nord,3 i 4,1,0.007042253521126761
23/04/2017,16,2017,Barcelona Metropolitana Sud,5 a 9,1,0.0013774104683195593
23/04/2017,16,2017,Camp de Tarragona,3 i 4,1,0.0026246719160104987
23/04/2017,16,2017,Catalunya Central,3 i 4,1,0.003048780487804878
23/04/2017,16,2017,Girona,3 i 4,1,0.007194244604316547
23/04/2017,16,2017,Girona,5 a 9,1,0.0010615711252653928
23/04/2017,16,2017,Penedès,10 a 14,1,0.0012033694344163659
23/04/2018,17,2018,Barcelona Ciutat,1 i 2,1,0.005128205128205128
23/04/2018,17,2018,Barcelona Ciutat,10 a 14,1,0.002369668246445498
23/04/2018,17,2018,Barcelona Ciutat,15 a 19,1,0.002421307506053269
23/04/2018,17,2018,Barcelona Ciutat,3 i 4,3,0.005681818181818182
23/04/2018,17,2018,Barcelona Ciutat,5 a 9,1,0.0017211703958691911
23/04/2018,17,2018,Barcelona Metropolitana Nord,1 i 2,2,0.004555808656036446
23/04/2018,17,2018,Barcelona Metropolitana Nord,15 a 19,1,0.0022222222222222222
23/04/2018,17,2018,Barcelona Metropolitana Nord,3 i 4,10,0.004543389368468878
23/04/2018,17,2018,Barcelona Metropolitana Nord,35 a 39,1,0.0018148820326678765
23/04/2018,17,2018,Barcelona Metropolitana Nord,5 a 9,5,0.001481042654028436
23/04/2018,17,2018,Barcelona Metropolitana Sud,1 i 2,2,0.0035587188612099642
23/04/2018,17,2018,Barcelona Metropolitana Sud,3 i 4,4,0.0038240917782026767
23/04/2018,17,2018,Barcelona Metropolitana Sud,5 a 9,5,0.0015119443604475356
23/04/2018,17,2018,Camp de Tarragona,1 i 2,2,0.005698005698005698
23/04/2018,17,2018,Camp de Tarragona,5 a 9,1,0.0010395010395010396
23/04/2018,17,2018,Girona,1 i 2,2,0.003780718336483932
23/04/2018,17,2018,Girona,3 i 4,2,0.00303951367781155
23/04/2018,17,2018,Girona,5 a 9,5,0.0013412017167381974
23/04/2018,17,2018,Lleida,3 i 4,1,0.005128205128205128
23/04/2018,17,2018,Penedès,1 i 2,2,0.0057306590257879654
23/04/2018,17,2018,Penedès,3 i 4,5,0.005668934240362812
23/04/2018,17,2018,Terres de l'Ebre,3 i 4,2,0.006968641114982578
23/04/2019,17,2019,Barcelona Ciutat,1 i 2,1,0.004761904761904762
23/04/2019,17,2019,Barcelona Ciutat,15 a 19,1,0.0015873015873015873
23/04/2019,17,2019,Barcelona Ciutat,3 i 4,1,0.004132231404958678
23/04/2019,17,2019,Barcelona Ciutat,5 a 9,2,0.0019782393669634025
23/04/2019,17,2019,Barcelona Metropolitana Nord,1 i 2,2,0.004608294930875576
23/04/2019,17,2019,Barcelona Metropolitana Nord,3 i 4,2,0.009478672985781991
23/04/2019,17,2019,Barcelona Metropolitana Sud,1 i 2,1,0.002932551319648094
23/04/2019,17,2019,Barcelona Metropolitana Sud,3 i 4,2,0.006688963210702341
